,Date,Open,High,Low,Close
3344,2010-10-14,1.396,1.4122,1.3951,1.4081
3343,2010-10-15,1.4078,1.4157,1.3936,1.3977
3342,2010-10-18,1.3972,1.3999,1.3827,1.3949
3341,2010-10-19,1.3946,1.4005,1.3711,1.3739
3340,2010-10-20,1.3741,1.3991,1.3696,1.3956
3339,2010-10-21,1.3956,1.405,1.387,1.3923
3338,2010-10-22,1.3925,1.3971,1.3857,1.3954
3337,2010-10-25,1.3951,1.408,1.3931,1.3954
3336,2010-10-26,1.3954,1.3982,1.3821,1.3858
3335,2010-10-27,1.386,1.3879,1.3732,1.3773
3334,2010-10-28,1.3771,1.3945,1.3765,1.393
3333,2010-10-29,1.3926,1.3952,1.3804,1.3944
3332,2010-11-01,1.3963,1.4011,1.3861,1.3895
3331,2010-11-02,1.3895,1.4058,1.3879,1.403
3330,2010-11-03,1.4031,1.4183,1.3988,1.4129
3329,2010-11-04,1.4131,1.4282,1.4099,1.4216
3328,2010-11-05,1.4215,1.4249,1.4021,1.403
3327,2010-11-08,1.4055,1.4085,1.3885,1.392
3326,2010-11-09,1.392,1.3973,1.3749,1.3771
3325,2010-11-10,1.3771,1.3825,1.3669,1.3782
3324,2010-11-11,1.3781,1.3821,1.3634,1.3666
3323,2010-11-12,1.3664,1.3776,1.357,1.369
3322,2010-11-15,1.3704,1.3751,1.3561,1.3584
3321,2010-11-16,1.3586,1.3656,1.3445,1.3489
3320,2010-11-17,1.3489,1.3566,1.3458,1.3528
3319,2010-11-18,1.3528,1.3668,1.3522,1.364
3318,2010-11-19,1.364,1.3731,1.3606,1.3668
3317,2010-11-22,1.3715,1.3786,1.3575,1.3627
3316,2010-11-23,1.3627,1.3633,1.3357,1.3365
3315,2010-11-24,1.3367,1.3421,1.3282,1.3332
3314,2010-11-25,1.3335,1.3388,1.3284,1.3359
3313,2010-11-26,1.3358,1.3362,1.3198,1.324
3312,2010-11-29,1.3281,1.3302,1.306,1.3132
3311,2010-11-30,1.3125,1.315,1.2966,1.2984
3310,2010-12-01,1.3001,1.3181,1.2968,1.3136
3309,2010-12-02,1.3139,1.325,1.3056,1.3209
3308,2010-12-03,1.3208,1.3438,1.3191,1.3414
3307,2010-12-06,1.3384,1.3422,1.3244,1.3305
3306,2010-12-07,1.3306,1.34,1.3253,1.326
3305,2010-12-08,1.3261,1.328,1.3177,1.3259
3304,2010-12-09,1.3261,1.3323,1.3162,1.3237
3303,2010-12-10,1.3237,1.3283,1.3176,1.3222
3302,2010-12-13,1.3198,1.3433,1.3178,1.3389
3301,2010-12-14,1.3388,1.3497,1.3361,1.3376
3300,2010-12-15,1.3375,1.3382,1.3205,1.3211
3299,2010-12-16,1.3213,1.3266,1.3178,1.3241
3298,2010-12-17,1.3241,1.3359,1.313,1.3187
3297,2010-12-20,1.3185,1.3187,1.3092,1.3128
3296,2010-12-21,1.3128,1.3202,1.3072,1.31
3295,2010-12-22,1.3101,1.3181,1.3075,1.3098
3294,2010-12-23,1.3098,1.3153,1.305,1.3113
3293,2010-12-24,1.3113,1.3148,1.3086,1.3121
3292,2010-12-27,1.3114,1.317,1.307,1.3163
3291,2010-12-28,1.3164,1.3276,1.309,1.3114
3290,2010-12-29,1.3114,1.3239,1.308,1.3224
3289,2010-12-30,1.3224,1.3315,1.3211,1.3287
3288,2010-12-31,1.3288,1.3424,1.3282,1.3385
3287,2011-01-03,1.3285,1.3395,1.3247,1.336
3286,2011-01-04,1.3359,1.3434,1.329,1.3307
3285,2011-01-05,1.3307,1.3325,1.3123,1.3149
3284,2011-01-06,1.315,1.317,1.2995,1.3002
3283,2011-01-07,1.3001,1.3021,1.2899,1.2905
3282,2011-01-10,1.2877,1.2964,1.287,1.2949
3281,2011-01-11,1.2949,1.2993,1.2903,1.2973
3280,2011-01-12,1.2971,1.3145,1.2959,1.3134
3279,2011-01-13,1.3132,1.3383,1.3085,1.3363
3278,2011-01-14,1.3363,1.3457,1.3313,1.3386
3277,2011-01-17,1.3383,1.3384,1.3242,1.3293
3276,2011-01-18,1.3293,1.3466,1.325,1.3386
3275,2011-01-19,1.3386,1.3539,1.3365,1.3473
3274,2011-01-20,1.3446,1.3523,1.3394,1.3471
3273,2011-01-21,1.3468,1.3625,1.3446,1.3619
3272,2011-01-24,1.364,1.3686,1.3537,1.3638
3271,2011-01-25,1.3637,1.3704,1.357,1.3681
3270,2011-01-26,1.3682,1.3722,1.3639,1.3712
3269,2011-01-27,1.3712,1.3758,1.3635,1.3732
3268,2011-01-28,1.3733,1.3746,1.3581,1.3609
3267,2011-01-31,1.3586,1.3739,1.3568,1.3692
3266,2011-02-01,1.3691,1.3842,1.3686,1.3829
3265,2011-02-02,1.3828,1.3861,1.3765,1.3808
3264,2011-02-03,1.3807,1.3825,1.3607,1.363
3263,2011-02-04,1.3632,1.3673,1.354,1.3582
3262,2011-02-07,1.3562,1.3626,1.3506,1.3583
3261,2011-02-08,1.3582,1.3688,1.357,1.3624
3260,2011-02-09,1.3625,1.3744,1.3608,1.3733
3259,2011-02-10,1.3731,1.3736,1.3575,1.3599
3258,2011-02-11,1.3599,1.3621,1.3495,1.3547
3257,2011-02-14,1.3506,1.3558,1.3426,1.3485
3256,2011-02-15,1.3488,1.3551,1.3459,1.3485
3255,2011-02-16,1.3484,1.3588,1.346,1.3569
3254,2011-02-17,1.3568,1.3619,1.3533,1.3607
3253,2011-02-18,1.3608,1.3715,1.3543,1.3693
3252,2011-02-21,1.3699,1.3716,1.3644,1.3674
3251,2011-02-22,1.3677,1.3704,1.3523,1.3651
3250,2011-02-23,1.3649,1.379,1.3644,1.3744
3249,2011-02-24,1.3746,1.3821,1.3702,1.3799
3248,2011-02-25,1.3798,1.3838,1.372,1.3748
3247,2011-02-28,1.3754,1.3856,1.3709,1.3804
3246,2011-03-01,1.3822,1.3854,1.376,1.3776
3245,2011-03-02,1.3776,1.389,1.3741,1.3866
3244,2011-03-03,1.386,1.3972,1.383,1.3966
3243,2011-03-04,1.3968,1.4006,1.394,1.3986
3242,2011-03-07,1.3989,1.4036,1.3951,1.3968
3241,2011-03-08,1.3968,1.399,1.386,1.3904
3240,2011-03-09,1.3903,1.3942,1.3855,1.3907
3239,2011-03-10,1.3907,1.3925,1.3772,1.3797
3238,2011-03-11,1.3797,1.3915,1.375,1.3901
3237,2011-03-14,1.3969,1.4003,1.39,1.399
3236,2011-03-15,1.3988,1.4013,1.3853,1.3996
3235,2011-03-16,1.3999,1.4001,1.3864,1.3927
3234,2011-03-17,1.393,1.4052,1.3867,1.4016
3233,2011-03-18,1.4018,1.4184,1.3977,1.418
3232,2011-03-21,1.4173,1.424,1.4137,1.4218
3231,2011-03-22,1.4217,1.425,1.4175,1.4195
3230,2011-03-23,1.4198,1.4215,1.4074,1.4093
3229,2011-03-24,1.4097,1.422,1.405,1.417
3228,2011-03-25,1.4172,1.4193,1.4051,1.4085
3227,2011-03-28,1.4043,1.4115,1.4018,1.4082
3226,2011-03-29,1.4082,1.415,1.4046,1.4109
3225,2011-03-30,1.4109,1.4147,1.405,1.4126
3224,2011-03-31,1.4124,1.4233,1.4113,1.4169
3223,2011-04-01,1.4173,1.4245,1.406,1.4231
3222,2011-04-04,1.4228,1.4268,1.419,1.422
3221,2011-04-05,1.4211,1.4245,1.4151,1.422
3220,2011-04-06,1.422,1.4349,1.4214,1.433
3219,2011-04-07,1.433,1.4336,1.4242,1.4302
3218,2011-04-08,1.4304,1.4488,1.4287,1.4479
3217,2011-04-11,1.4451,1.4483,1.4418,1.4431
3216,2011-04-12,1.4434,1.452,1.4375,1.4477
3215,2011-04-13,1.4475,1.452,1.4411,1.444
3214,2011-04-14,1.4441,1.4515,1.4363,1.4486
3213,2011-04-15,1.4486,1.4503,1.4389,1.4429
3212,2011-04-18,1.4416,1.4421,1.4155,1.4225
3211,2011-04-19,1.423,1.4353,1.4203,1.4335
3210,2011-04-20,1.4332,1.4547,1.4325,1.4521
3209,2011-04-21,1.4518,1.465,1.4502,1.4553
3208,2011-04-22,1.4553,1.4589,1.4531,1.4559
3207,2011-04-25,1.4563,1.4627,1.4522,1.4579
3206,2011-04-26,1.4579,1.4657,1.4491,1.4645
3205,2011-04-27,1.4644,1.4795,1.463,1.4771
3204,2011-04-28,1.4771,1.4882,1.4768,1.4824
3203,2011-04-29,1.4823,1.488,1.4797,1.4809
3202,2011-05-02,1.4826,1.4901,1.4762,1.4822
3201,2011-05-03,1.4822,1.489,1.475,1.4821
3200,2011-05-04,1.482,1.494,1.4772,1.4827
3199,2011-05-05,1.4827,1.49,1.4507,1.4541
3198,2011-05-06,1.4541,1.4588,1.4306,1.4321
3197,2011-05-09,1.4362,1.4442,1.4252,1.4352
3196,2011-05-10,1.4355,1.4414,1.4267,1.4409
3195,2011-05-11,1.4409,1.4423,1.4168,1.4199
3194,2011-05-12,1.4201,1.4277,1.412,1.4241
3193,2011-05-13,1.4241,1.4339,1.4064,1.411
3192,2011-05-16,1.4076,1.4246,1.4045,1.416
3191,2011-05-17,1.416,1.424,1.4119,1.4236
3190,2011-05-18,1.4237,1.4288,1.4192,1.425
3189,2011-05-19,1.4251,1.4325,1.4204,1.4308
3188,2011-05-20,1.4313,1.4345,1.4129,1.4156
3187,2011-05-23,1.4133,1.4144,1.3966,1.4044
3186,2011-05-24,1.4047,1.4134,1.3998,1.4102
3185,2011-05-25,1.4102,1.4118,1.401,1.408
3184,2011-05-26,1.4083,1.4206,1.4065,1.4133
3183,2011-05-27,1.4134,1.4324,1.4122,1.431
3182,2011-05-30,1.4308,1.4312,1.4255,1.4286
3181,2011-05-31,1.4285,1.4424,1.4284,1.4394
3180,2011-06-01,1.4412,1.446,1.4305,1.433
3179,2011-06-02,1.4328,1.4513,1.4322,1.4491
3178,2011-06-03,1.449,1.4642,1.4449,1.4636
3177,2011-06-06,1.463,1.466,1.4555,1.4578
3176,2011-06-07,1.4578,1.4696,1.456,1.4686
3175,2011-06-08,1.4688,1.4693,1.4562,1.4578
3174,2011-06-09,1.4579,1.4652,1.4476,1.4513
3173,2011-06-10,1.4511,1.455,1.4321,1.4346
3172,2011-06-13,1.4331,1.443,1.4319,1.4415
3171,2011-06-14,1.4417,1.4497,1.4376,1.4442
3170,2011-06-15,1.4442,1.4451,1.4153,1.4164
3169,2011-06-16,1.4167,1.422,1.407,1.4212
3168,2011-06-17,1.4215,1.4339,1.4125,1.43
3167,2011-06-20,1.4276,1.4327,1.4189,1.4308
3166,2011-06-21,1.4308,1.4433,1.43,1.4401
3165,2011-06-22,1.4387,1.4442,1.4329,1.4336
3164,2011-06-23,1.4334,1.4337,1.4124,1.4262
3163,2011-06-24,1.4265,1.4306,1.414,1.4186
3162,2011-06-27,1.4186,1.4293,1.41,1.4286
3161,2011-06-28,1.4285,1.4396,1.4235,1.4367
3160,2011-06-29,1.4367,1.4448,1.4328,1.4432
3159,2011-06-30,1.4433,1.4537,1.4425,1.4491
3158,2011-07-01,1.4473,1.4551,1.4436,1.4523
3157,2011-07-04,1.4537,1.4577,1.4494,1.454
3156,2011-07-05,1.4539,1.4553,1.4397,1.4421
3155,2011-07-06,1.4423,1.4466,1.4286,1.4316
3154,2011-07-07,1.4315,1.4374,1.4219,1.4359
3153,2011-07-08,1.4358,1.4369,1.4205,1.4264
3152,2011-07-11,1.4221,1.4227,1.3985,1.4045
3151,2011-07-12,1.4043,1.4061,1.3837,1.3967
3150,2011-07-13,1.3966,1.4241,1.3949,1.4233
3149,2011-07-14,1.4226,1.4282,1.4114,1.4146
3148,2011-07-15,1.4143,1.4199,1.4091,1.4149
3147,2011-07-18,1.4127,1.4134,1.4013,1.4103
3146,2011-07-19,1.4103,1.4217,1.4067,1.4153
3145,2011-07-20,1.4153,1.4239,1.4131,1.422
3144,2011-07-21,1.422,1.4438,1.4138,1.4418
3143,2011-07-22,1.4421,1.4437,1.4323,1.4354
3142,2011-07-25,1.4399,1.4406,1.4323,1.4377
3141,2011-07-26,1.4377,1.4525,1.4356,1.4511
3140,2011-07-27,1.451,1.4536,1.4338,1.4368
3139,2011-07-28,1.4366,1.44,1.4252,1.4327
3138,2011-07-29,1.4326,1.4413,1.4228,1.4398
3137,2011-08-01,1.4358,1.4453,1.4183,1.4253
3136,2011-08-02,1.4255,1.4283,1.415,1.4189
3135,2011-08-03,1.4185,1.4371,1.4142,1.4359
3134,2011-08-04,1.4363,1.4368,1.4088,1.4091
3133,2011-08-05,1.4089,1.4297,1.4054,1.4278
3132,2011-08-08,1.4368,1.4401,1.4128,1.4165
3131,2011-08-09,1.4166,1.4397,1.415,1.4391
3130,2011-08-10,1.4391,1.4401,1.4159,1.4162
3129,2011-08-11,1.4153,1.4294,1.4101,1.4237
3128,2011-08-12,1.4236,1.4291,1.4148,1.4245
3127,2011-08-15,1.4264,1.4477,1.4262,1.4448
3126,2011-08-16,1.4442,1.4467,1.4353,1.4399
3125,2011-08-17,1.4399,1.4517,1.4324,1.4424
3124,2011-08-18,1.4423,1.4452,1.4269,1.4322
3123,2011-08-19,1.4324,1.4453,1.4257,1.4393
3122,2011-08-22,1.4374,1.4434,1.4345,1.4355
3121,2011-08-23,1.4355,1.45,1.4352,1.4434
3120,2011-08-24,1.4434,1.4481,1.4378,1.4407
3119,2011-08-25,1.4409,1.4474,1.4327,1.4372
3118,2011-08-26,1.4374,1.4501,1.4328,1.4498
3117,2011-08-29,1.4484,1.4548,1.4406,1.4513
3116,2011-08-30,1.4513,1.4533,1.4383,1.4437
3115,2011-08-31,1.4438,1.4468,1.4359,1.4379
3114,2011-09-01,1.4363,1.4401,1.4225,1.426
3113,2011-09-02,1.4259,1.4288,1.4183,1.4207
3112,2011-09-05,1.4162,1.4173,1.4059,1.4094
3111,2011-09-06,1.4093,1.4275,1.3973,1.4002
3110,2011-09-07,1.3994,1.4149,1.3992,1.4094
3109,2011-09-08,1.4094,1.4096,1.3871,1.3884
3108,2011-09-09,1.3887,1.3936,1.3626,1.3656
3107,2011-09-12,1.3576,1.3693,1.3501,1.3659
3106,2011-09-13,1.3659,1.3739,1.3557,1.3679
3105,2011-09-14,1.3678,1.3783,1.359,1.3741
3104,2011-09-15,1.374,1.3936,1.3702,1.3882
3103,2011-09-16,1.3879,1.3884,1.3752,1.3792
3102,2011-09-19,1.3675,1.372,1.3584,1.3675
3101,2011-09-20,1.368,1.3742,1.3592,1.3701
3100,2011-09-21,1.37,1.3788,1.3557,1.3585
3099,2011-09-22,1.3585,1.3601,1.3383,1.3459
3098,2011-09-23,1.3457,1.3567,1.3417,1.3499
3097,2011-09-26,1.3508,1.355,1.3362,1.3525
3096,2011-09-27,1.3527,1.3668,1.3478,1.3588
3095,2011-09-28,1.3585,1.369,1.3521,1.3525
3094,2011-09-29,1.3528,1.3679,1.3518,1.3581
3093,2011-09-30,1.3581,1.3601,1.3383,1.3386
3092,2011-10-03,1.3362,1.3453,1.3162,1.3183
3091,2011-10-04,1.3191,1.3368,1.3145,1.3337
3090,2011-10-05,1.3337,1.3383,1.3259,1.3349
3089,2011-10-06,1.3347,1.345,1.324,1.3427
3088,2011-10-07,1.3427,1.3524,1.336,1.3376
3087,2011-10-10,1.3388,1.3698,1.3376,1.3636
3086,2011-10-11,1.3633,1.3683,1.3564,1.3647
3085,2011-10-12,1.365,1.3833,1.3579,1.3778
3084,2011-10-13,1.3777,1.3826,1.3684,1.3769
3083,2011-10-14,1.3771,1.3894,1.3722,1.3875
3082,2011-10-17,1.3877,1.3914,1.3723,1.3734
3081,2011-10-18,1.3736,1.3817,1.3652,1.3734
3080,2011-10-19,1.3734,1.3867,1.3723,1.3759
3079,2011-10-20,1.3756,1.3843,1.3655,1.3775
3078,2011-10-21,1.3776,1.3901,1.3703,1.3892
3077,2011-10-24,1.3869,1.3956,1.3821,1.393
3076,2011-10-25,1.3932,1.396,1.3848,1.3909
3075,2011-10-26,1.391,1.3973,1.3798,1.3894
3074,2011-10-27,1.3894,1.4246,1.3863,1.4183
3073,2011-10-28,1.4183,1.4201,1.4133,1.4146
3072,2011-10-31,1.415,1.4171,1.3828,1.3857
3071,2011-11-01,1.3851,1.3937,1.3607,1.3696
3070,2011-11-02,1.3696,1.3828,1.3635,1.3747
3069,2011-11-03,1.3746,1.3855,1.3654,1.3812
3068,2011-11-04,1.3813,1.3868,1.3711,1.3789
3067,2011-11-07,1.3826,1.3831,1.368,1.3775
3066,2011-11-08,1.3755,1.3847,1.3723,1.3832
3065,2011-11-09,1.3831,1.3859,1.3521,1.3541
3064,2011-11-10,1.3541,1.3652,1.3483,1.3603
3063,2011-11-11,1.3604,1.3795,1.3577,1.3746
3062,2011-11-14,1.3807,1.3808,1.359,1.3633
3061,2011-11-15,1.3632,1.3641,1.3495,1.3536
3060,2011-11-16,1.3538,1.3556,1.3427,1.3464
3059,2011-11-17,1.346,1.354,1.342,1.3457
3058,2011-11-18,1.3454,1.3614,1.345,1.3522
3057,2011-11-21,1.351,1.354,1.3429,1.3492
3056,2011-11-22,1.3487,1.3568,1.3468,1.3506
3055,2011-11-23,1.3503,1.3531,1.3319,1.334
3054,2011-11-24,1.3341,1.3411,1.3316,1.3345
3053,2011-11-25,1.3346,1.3352,1.3211,1.3234
3052,2011-11-28,1.3319,1.3398,1.3271,1.3317
3051,2011-11-29,1.3318,1.3441,1.3284,1.3316
3050,2011-11-30,1.3316,1.3532,1.3258,1.3445
3049,2011-12-01,1.3451,1.3521,1.3416,1.3461
3048,2011-12-02,1.3459,1.3548,1.3362,1.3392
3047,2011-12-05,1.3422,1.3486,1.3374,1.3398
3046,2011-12-06,1.3401,1.3428,1.3332,1.34
3045,2011-12-07,1.3401,1.3453,1.3349,1.3411
3044,2011-12-08,1.3411,1.3459,1.3287,1.3342
3043,2011-12-09,1.3339,1.3434,1.328,1.3384
3042,2011-12-12,1.3377,1.3381,1.3162,1.3187
3041,2011-12-13,1.3187,1.3236,1.3008,1.3035
3040,2011-12-14,1.3036,1.3064,1.2947,1.2982
3039,2011-12-15,1.2981,1.305,1.2957,1.3015
3038,2011-12-16,1.3036,1.3083,1.2995,1.3041
3037,2011-12-19,1.3039,1.3043,1.298,1.2997
3036,2011-12-20,1.2997,1.3132,1.2991,1.3081
3035,2011-12-21,1.308,1.3196,1.3024,1.3046
3034,2011-12-22,1.3047,1.3119,1.3015,1.3048
3033,2011-12-23,1.305,1.3096,1.3025,1.3045
3032,2011-12-26,1.3041,1.3082,1.3029,1.3058
3031,2011-12-27,1.3055,1.3083,1.3041,1.3069
3030,2011-12-28,1.3068,1.308,1.2911,1.294
3029,2011-12-29,1.2939,1.2965,1.2857,1.2959
3028,2011-12-30,1.296,1.2998,1.2902,1.2956
3027,2012-01-02,1.2937,1.2963,1.2915,1.2932
3026,2012-01-03,1.2933,1.3077,1.293,1.305
3025,2012-01-04,1.3049,1.3073,1.2897,1.2944
3024,2012-01-05,1.2939,1.2946,1.277,1.2789
3023,2012-01-06,1.2786,1.2812,1.2696,1.2716
3022,2012-01-09,1.2695,1.2785,1.2664,1.2765
3021,2012-01-10,1.2764,1.2818,1.2742,1.2775
3020,2012-01-11,1.2777,1.2789,1.2661,1.2707
3019,2012-01-12,1.2706,1.2844,1.2698,1.2813
3018,2012-01-13,1.2817,1.2878,1.2625,1.2673
3017,2012-01-16,1.2634,1.2687,1.2624,1.2666
3016,2012-01-17,1.2666,1.2808,1.2648,1.2735
3015,2012-01-18,1.2734,1.2868,1.2733,1.2862
3014,2012-01-19,1.2862,1.2972,1.2838,1.2968
3013,2012-01-20,1.2967,1.2986,1.2887,1.2929
3012,2012-01-23,1.2874,1.3052,1.2874,1.3016
3011,2012-01-24,1.3011,1.3062,1.2952,1.3035
3010,2012-01-25,1.3034,1.312,1.293,1.3105
3009,2012-01-26,1.3104,1.3183,1.3088,1.3107
3008,2012-01-27,1.3105,1.3233,1.3075,1.3216
3007,2012-01-30,1.3224,1.3225,1.3076,1.3141
3006,2012-01-31,1.3144,1.3213,1.3042,1.308
3005,2012-02-01,1.3075,1.3218,1.3025,1.3157
3004,2012-02-02,1.3159,1.3197,1.3085,1.3143
3003,2012-02-03,1.3143,1.3205,1.3066,1.3156
3002,2012-02-06,1.3116,1.3142,1.3026,1.3131
3001,2012-02-07,1.313,1.327,1.3088,1.326
3000,2012-02-08,1.326,1.3288,1.3221,1.3258
2999,2012-02-09,1.326,1.3321,1.3214,1.3285
2998,2012-02-10,1.3285,1.3291,1.3154,1.3196
2997,2012-02-13,1.3206,1.3284,1.3185,1.3185
2996,2012-02-14,1.3186,1.3216,1.3079,1.313
2995,2012-02-15,1.3132,1.3191,1.3044,1.3066
2994,2012-02-16,1.3065,1.3158,1.2973,1.3133
2993,2012-02-17,1.313,1.3197,1.3113,1.3143
2992,2012-02-20,1.318,1.3277,1.317,1.324
2991,2012-02-21,1.3241,1.3293,1.3186,1.3235
2990,2012-02-22,1.3232,1.3266,1.321,1.325
2989,2012-02-23,1.3247,1.3379,1.323,1.3371
2988,2012-02-24,1.3369,1.3485,1.3355,1.3448
2987,2012-02-27,1.3462,1.3479,1.3365,1.3397
2986,2012-02-28,1.3396,1.3471,1.3388,1.3462
2985,2012-02-29,1.3457,1.3485,1.3315,1.3323
2984,2012-03-01,1.3318,1.3356,1.3282,1.3311
2983,2012-03-02,1.3309,1.3333,1.3185,1.32
2982,2012-03-05,1.3191,1.324,1.3159,1.3216
2981,2012-03-06,1.3216,1.3226,1.3102,1.3113
2980,2012-03-07,1.311,1.3164,1.3096,1.3148
2979,2012-03-08,1.3148,1.3291,1.3134,1.3274
2978,2012-03-09,1.3272,1.3277,1.3094,1.312
2977,2012-03-12,1.3111,1.3158,1.3076,1.3147
2976,2012-03-13,1.3149,1.3191,1.3051,1.3079
2975,2012-03-14,1.3081,1.309,1.3009,1.3027
2974,2012-03-15,1.3029,1.3118,1.3001,1.3077
2973,2012-03-16,1.3078,1.3187,1.3047,1.3175
2972,2012-03-19,1.3181,1.3264,1.314,1.3236
2971,2012-03-20,1.3236,1.3252,1.3172,1.3223
2970,2012-03-21,1.3221,1.3284,1.3178,1.3211
2969,2012-03-22,1.3212,1.3254,1.3134,1.3196
2968,2012-03-23,1.3196,1.3291,1.3189,1.3268
2967,2012-03-26,1.3267,1.3368,1.3191,1.3357
2966,2012-03-27,1.3354,1.3385,1.3311,1.3319
2965,2012-03-28,1.3319,1.3374,1.3275,1.3314
2964,2012-03-29,1.3314,1.3345,1.3251,1.3298
2963,2012-03-30,1.3298,1.3376,1.3295,1.3338
2962,2012-04-02,1.3356,1.338,1.3277,1.3316
2961,2012-04-03,1.3316,1.3367,1.3212,1.3235
2960,2012-04-04,1.3235,1.3238,1.3105,1.3139
2959,2012-04-05,1.314,1.3164,1.3034,1.306
2958,2012-04-06,1.3062,1.3112,1.305,1.3095
2957,2012-04-09,1.3097,1.3133,1.3031,1.3109
2956,2012-04-10,1.3108,1.3144,1.3053,1.3081
2955,2012-04-11,1.3082,1.3157,1.3063,1.311
2954,2012-04-12,1.3108,1.3213,1.3101,1.3183
2953,2012-04-13,1.3187,1.3201,1.3067,1.3075
2952,2012-04-16,1.3069,1.3147,1.2994,1.3133
2951,2012-04-17,1.3131,1.3172,1.3088,1.3127
2950,2012-04-18,1.3127,1.3141,1.3057,1.3118
2949,2012-04-19,1.3119,1.3164,1.3069,1.3134
2948,2012-04-20,1.3135,1.3227,1.3127,1.322
2947,2012-04-23,1.3191,1.321,1.3104,1.3155
2946,2012-04-24,1.3155,1.3218,1.3143,1.3194
2945,2012-04-25,1.3193,1.3236,1.3172,1.3223
2944,2012-04-26,1.3221,1.3263,1.3179,1.319
2943,2012-04-27,1.3189,1.327,1.3156,1.3255
2942,2012-04-30,1.324,1.3266,1.3207,1.3241
2941,2012-05-01,1.324,1.3284,1.3203,1.3238
2940,2012-05-02,1.3237,1.3241,1.3122,1.3154
2939,2012-05-03,1.3154,1.3179,1.3096,1.3151
2938,2012-05-04,1.3149,1.3178,1.3073,1.3082
2937,2012-05-07,1.3027,1.3065,1.2953,1.3057
2936,2012-05-08,1.3056,1.3065,1.2981,1.2999
2935,2012-05-09,1.2999,1.3006,1.2911,1.2932
2934,2012-05-10,1.2933,1.298,1.2922,1.2931
2933,2012-05-11,1.2931,1.2957,1.2904,1.2919
2932,2012-05-14,1.2885,1.2904,1.2819,1.2825
2931,2012-05-15,1.2826,1.2869,1.272,1.2735
2930,2012-05-16,1.2733,1.2759,1.2679,1.2716
2929,2012-05-17,1.2715,1.2749,1.2665,1.2683
2928,2012-05-18,1.268,1.2794,1.264,1.2778
2927,2012-05-21,1.2777,1.2825,1.2724,1.2808
2926,2012-05-22,1.2808,1.2817,1.2657,1.2678
2925,2012-05-23,1.268,1.2687,1.2544,1.2586
2924,2012-05-24,1.2586,1.2619,1.2515,1.2535
2923,2012-05-25,1.2533,1.2602,1.2495,1.2512
2922,2012-05-28,1.2571,1.2619,1.2523,1.2539
2921,2012-05-29,1.2539,1.2572,1.2461,1.2485
2920,2012-05-30,1.2487,1.2494,1.236,1.2367
2919,2012-05-31,1.2369,1.2428,1.2335,1.2359
2918,2012-06-01,1.2351,1.2453,1.2287,1.2432
2917,2012-06-04,1.2432,1.251,1.2383,1.2495
2916,2012-06-05,1.2495,1.2542,1.2409,1.245
2915,2012-06-06,1.245,1.2585,1.2438,1.2576
2914,2012-06-07,1.2576,1.2624,1.2539,1.2562
2913,2012-06-08,1.2564,1.2575,1.2434,1.2504
2912,2012-06-11,1.2653,1.2668,1.2463,1.2465
2911,2012-06-12,1.2469,1.2529,1.2441,1.2504
2910,2012-06-13,1.2498,1.2609,1.2472,1.2564
2909,2012-06-14,1.2565,1.2637,1.254,1.2627
2908,2012-06-15,1.2627,1.2664,1.2589,1.2636
2907,2012-06-18,1.2741,1.2747,1.2556,1.2576
2906,2012-06-19,1.2576,1.273,1.2567,1.2686
2905,2012-06-20,1.267,1.2742,1.2637,1.27
2904,2012-06-21,1.2699,1.2701,1.253,1.2546
2903,2012-06-22,1.2548,1.2583,1.2517,1.257
2902,2012-06-25,1.2552,1.2559,1.247,1.2501
2901,2012-06-26,1.2499,1.253,1.2441,1.2491
2900,2012-06-27,1.2489,1.2508,1.2443,1.2465
2899,2012-06-28,1.2468,1.252,1.2406,1.2441
2898,2012-06-29,1.244,1.2692,1.2431,1.266
2897,2012-07-02,1.267,1.2673,1.2566,1.2584
2896,2012-07-03,1.2583,1.2627,1.2558,1.2605
2895,2012-07-04,1.2605,1.2607,1.2507,1.2526
2894,2012-07-05,1.2526,1.2538,1.2363,1.239
2893,2012-07-06,1.2392,1.2401,1.2259,1.2281
2892,2012-07-09,1.2266,1.2324,1.2254,1.2313
2891,2012-07-10,1.2315,1.2334,1.2233,1.2251
2890,2012-07-11,1.225,1.2296,1.2212,1.224
2889,2012-07-12,1.2242,1.2248,1.2166,1.22
2888,2012-07-13,1.2199,1.2256,1.2161,1.2243
2887,2012-07-16,1.225,1.229,1.2173,1.2269
2886,2012-07-17,1.227,1.2316,1.2188,1.2287
2885,2012-07-18,1.2289,1.2306,1.2215,1.2278
2884,2012-07-19,1.2283,1.2323,1.2227,1.2275
2883,2012-07-20,1.2272,1.2283,1.2142,1.2154
2882,2012-07-23,1.2121,1.2144,1.2065,1.2113
2881,2012-07-24,1.2115,1.2138,1.2041,1.206
2880,2012-07-25,1.2061,1.2169,1.2052,1.2149
2879,2012-07-26,1.2149,1.2329,1.2116,1.2278
2878,2012-07-27,1.2279,1.239,1.224,1.2321
2877,2012-07-30,1.2301,1.231,1.2224,1.2256
2876,2012-07-31,1.2254,1.2329,1.2247,1.2297
2875,2012-08-01,1.2298,1.2336,1.2216,1.2228
2874,2012-08-02,1.2228,1.2403,1.2132,1.2183
2873,2012-08-03,1.2182,1.2392,1.2165,1.2386
2872,2012-08-06,1.2393,1.2443,1.234,1.24
